t,cell_id,z,y,x,volume
186,444,21.0,166.0,547.0,75.0
186,446,22.0,181.0,575.0,75.0
186,447,25.0,215.0,577.0,75.0
186,453,23.0,147.0,239.0,75.0
186,454,23.0,127.0,269.0,75.0
186,456,20.0,135.0,288.0,75.0
186,457,21.0,112.0,310.0,75.0
186,460,18.0,118.0,257.0,75.0
186,461,18.0,108.0,297.0,75.0
186,463,18.0,104.0,336.0,75.0
186,464,21.0,102.0,354.0,75.0
186,468,23.0,177.0,313.0,75.0
186,469,23.0,175.0,360.0,75.0
186,471,25.0,188.0,390.0,75.0
186,472,25.0,198.0,423.0,75.0
186,475,25.0,213.0,354.0,75.0
186,476,25.0,239.0,380.0,75.0
186,478,25.0,234.0,430.0,75.0
186,479,26.0,236.0,480.0,75.0
186,484,21.0,131.0,338.0,75.0
186,485,24.0,120.0,359.0,75.0
186,487,26.0,156.0,408.0,75.0
186,488,26.0,156.0,445.0,75.0
186,491,23.0,127.0,393.0,75.0
186,492,24.0,125.0,428.0,75.0
186,494,23.0,127.0,458.0,75.0
186,495,23.0,141.0,493.0,75.0
186,499,25.0,150.0,478.0,75.0
186,500,23.0,161.0,513.0,75.0
186,502,24.0,196.0,530.0,75.0
186,503,26.0,220.0,538.0,75.0
186,506,24.0,188.0,453.0,75.0
186,507,25.0,189.0,489.0,75.0
186,509,25.0,238.0,506.0,75.0
186,510,25.0,252.0,532.0,75.0
186,518,16.0,269.0,136.0,75.0
186,519,12.0,268.0,168.0,75.0
186,521,11.0,306.0,211.0,75.0
186,522,11.0,295.0,254.0,75.0
186,525,14.0,281.0,208.0,75.0
186,526,14.0,273.0,249.0,75.0
186,527,14.0,262.0,282.0,75.0
186,533,19.0,290.0,280.0,75.0
186,534,17.0,289.0,314.0,75.0
186,536,21.0,278.0,328.0,75.0
186,537,20.0,294.0,357.0,75.0
186,539,23.0,292.0,393.0,75.0
186,540,22.0,345.0,392.0,75.0
186,545,17.0,325.0,163.0,75.0
186,546,17.0,337.0,207.0,75.0
186,547,19.0,358.0,260.0,75.0
186,552,18.0,365.0,218.0,75.0
186,553,14.095238095238095,343.1904761904762,259.7142857142857,63.0
186,554,13.0,341.0,263.0,75.0
186,559,17.0,334.0,306.0,75.0
186,560,18.0,354.0,339.0,75.0
186,562,15.0,371.0,315.0,75.0
186,563,12.0,348.0,356.0,75.0
186,569,16.0,226.0,156.0,75.0
186,570,15.0,221.0,193.0,75.0
186,572,11.0,236.0,208.0,75.0
186,573,11.0,248.0,254.0,75.0
186,576,16.0,215.0,225.0,75.0
186,577,15.0,217.0,265.0,75.0
186,578,13.0,203.0,319.0,75.0
186,582,20.0,231.0,294.0,75.0
186,583,18.0,235.0,326.0,75.0
186,585,23.0,250.0,344.0,75.0
186,586,21.0,235.0,371.0,75.0
186,588,22.0,228.0,401.0,75.0
186,589,22.0,249.0,426.0,75.0
186,594,20.0,200.0,195.0,75.0
186,595,19.0,202.0,235.0,75.0
186,596,21.0,173.0,267.0,75.0
186,599,18.0,159.0,232.0,75.0
186,600,18.0,177.0,283.0,75.0
186,601,13.0,177.0,291.0,75.0
186,604,19.0,185.0,321.0,75.0
186,605,19.0,168.0,361.0,75.0
186,607,16.0,156.0,332.0,75.0
186,608,12.0,161.0,362.0,75.0
186,613,13.0,307.0,294.0,75.0
186,614,11.0,271.0,362.0,75.0
186,616,15.0,313.0,347.0,75.0
186,617,13.0,291.0,404.0,75.0
186,620,12.0,234.0,309.0,75.0
186,621,11.0,232.0,380.0,75.0
186,623,16.0,220.0,356.0,75.0
186,624,16.0,232.0,420.0,75.0
186,628,11.0,269.0,417.0,75.0
186,629,14.0,291.0,473.0,75.0
186,631,12.0,276.0,507.0,75.0
186,632,19.0,282.0,537.0,75.0
186,635,12.0,192.0,398.0,75.0
186,636,13.0,197.0,446.0,75.0
186,638,12.0,226.0,468.0,75.0
186,639,16.0,236.0,519.0,75.0
186,646,7.0,300.0,482.0,75.0
186,647,8.0,286.0,539.0,75.0
186,649,10.0,281.0,568.0,75.0
186,650,13.0,308.0,587.0,75.0
186,652,24.0,286.0,578.0,75.0
186,654,20.0,305.0,601.0,75.0
186,655,26.0,303.0,574.0,75.0
186,659,18.0,346.0,428.0,75.0
186,660,22.0,306.0,455.0,75.0
186,662,20.0,323.0,473.0,75.0
186,663,23.0,296.0,501.0,75.0
186,666,16.0,338.0,485.0,75.0
186,667,16.0,325.0,515.0,75.0
186,669,19.0,330.0,534.0,75.0
186,670,25.0,294.0,530.0,75.0
186,675,7.0,230.0,432.0,75.0
186,676,7.0,211.0,502.0,75.0
186,678,9.0,221.0,538.0,75.0
186,679,12.0,228.0,580.0,75.0
186,682,17.0,286.0,607.0,75.0
186,683,15.0,233.0,597.0,75.0
186,685,21.0,245.0,603.0,75.0
186,686,26.0,255.0,578.0,75.0
186,690,20.0,178.0,432.0,75.0
186,691,23.0,235.0,466.0,75.0
186,693,19.0,190.0,477.0,75.0
186,694,23.0,230.0,507.0,75.0
186,697,15.0,176.0,498.0,75.0
186,698,18.0,184.0,521.0,75.0
186,700,19.0,198.0,557.0,75.0
186,701,22.0,240.0,548.0,75.0
186,706,15.0,370.0,372.0,75.0
186,707,16.0,370.0,410.0,75.0
186,709,14.0,368.0,415.0,75.0
186,710,13.0,333.0,451.0,75.0
186,713,16.0,151.0,371.0,75.0
186,714,19.0,165.0,399.0,75.0
186,716,17.0,139.0,427.0,75.0
186,717,14.0,155.0,455.0,75.0
186,719,19.0,260.0,444.0,75.0
186,720,18.0,309.0,382.0,75.0
187,8,21.0,328.0,130.0,75.0
187,9,21.0,355.0,164.0,75.0
187,11,20.0,296.0,120.0,75.0
187,12,19.0,237.0,118.0,75.0
187,15,16.119402985074625,305.82089552238807,121.94029850746269,67.0
187,16,16.0,259.0,106.0,75.0
187,18,15.027397260273972,215.95890410958904,119.94520547945206,73.0
187,19,18.0,192.0,139.0,75.0
187,23,21.0,203.0,132.0,75.0
187,24,24.0,189.0,167.0,75.0
187,26,22.0,164.0,168.0,75.0
187,27,20.0,151.0,200.0,75.0
187,30,18.0,166.0,153.0,75.0
187,31,17.0,163.0,181.0,75.0
187,33,14.0,180.0,153.0,75.0
187,34,13.0,162.0,180.0,75.0
187,39,14.0,309.0,123.0,75.0
187,40,12.0,312.0,139.0,75.0
187,42,14.0,330.0,140.0,75.0
187,43,13.0,344.0,165.0,75.0
187,46,10.0,265.0,147.0,75.0
187,47,10.0,312.0,177.0,75.0
187,49,10.0,342.0,206.0,75.0
187,50,9.0,347.0,251.0,75.0
187,54,15.0,246.0,107.0,75.0
187,55,12.0,264.0,124.0,75.0
187,57,13.0,219.0,124.0,75.0
187,58,12.0,192.0,146.0,75.0
187,61,11.0,231.0,152.0,75.0
187,62,10.0,211.0,179.0,75.0
187,64,11.0,183.0,214.0,75.0
187,65,10.0,181.0,257.0,75.0
187,71,26.0,286.0,170.0,75.0
187,72,25.0,294.0,212.0,75.0
187,74,23.0,283.0,212.0,75.0
187,75,20.0,310.0,232.0,75.0
187,78,23.0,286.0,160.0,75.0
187,79,22.0,317.0,179.0,75.0
187,81,24.0,352.0,179.0,75.0
187,82,21.0,349.0,216.0,75.0
187,86,25.0,336.0,213.0,75.0
187,87,26.0,324.0,241.0,75.0
187,89,25.0,354.0,266.0,75.0
187,90,24.0,352.0,302.0,75.0
187,93,25.0,287.0,245.0,75.0
187,94,22.0,313.0,278.0,75.0
187,96,24.0,306.0,282.0,75.0
187,97,22.0,298.0,312.0,75.0
187,102,18.0,344.0,133.0,75.0
187,103,16.0,362.0,157.0,75.0
187,105,19.0,379.0,162.0,75.0
187,106,18.0,392.0,191.0,75.0
187,109,22.0,381.0,213.0,75.0
187,110,25.0,372.0,237.0,75.0
187,112,24.0,388.0,263.0,75.0
187,113,23.0,393.0,299.0,75.0
187,117,15.0,388.0,170.0,75.0
187,118,14.0,398.0,195.0,75.0
187,120,16.0,410.0,217.0,75.0
187,121,13.0,415.0,238.0,75.0
187,124,12.0,367.0,192.0,75.0
187,125,11.0,385.0,230.0,75.0
187,127,13.0,396.0,258.0,75.0
187,128,12.0,400.0,300.0,75.0
187,135,23.0,264.0,133.0,75.0
187,136,22.0,221.0,154.0,75.0
187,138,18.0,260.0,141.0,75.0
187,139,15.0,271.0,174.0,75.0
187,142,22.0,248.0,160.0,75.0
187,143,22.0,239.0,195.0,75.0
187,145,25.0,219.0,195.0,75.0
187,146,23.0,205.0,233.0,75.0
187,150,20.0,276.0,169.0,75.0
187,151,18.0,279.0,205.0,75.0
187,153,18.0,302.0,235.0,75.0
187,154,15.0,308.0,273.0,75.0
187,157,18.0,232.0,175.0,75.0
187,158,18.0,243.0,215.0,75.0
187,160,18.0,244.0,258.0,75.0
187,161,16.0,208.0,301.0,75.0
187,166,26.0,255.0,220.0,75.0
187,167,26.0,226.0,242.0,75.0
187,169,23.0,247.0,229.0,75.0
187,170,22.0,263.0,264.0,75.0
187,173,25.0,260.0,265.0,75.0
187,174,25.0,264.0,306.0,75.0
187,176,23.0,227.0,286.0,75.0
187,177,23.0,230.0,322.0,75.0
187,181,25.0,201.0,256.0,75.0
187,182,25.0,213.0,298.0,75.0
187,184,26.0,161.0,299.0,75.0
187,185,25.0,174.0,357.0,75.0
187,188,24.0,168.0,211.0,75.0
187,189,26.0,164.0,250.0,75.0
187,191,24.0,158.0,283.0,75.0
187,192,24.0,131.0,313.0,75.0
187,198,9.0,231.0,161.0,75.0
187,199,7.0,259.0,194.0,75.0
187,201,8.0,247.0,217.0,75.0
187,202,8.0,265.0,245.0,75.0
187,205,8.0,266.0,274.0,75.0
187,206,7.0,255.0,308.0,75.0
187,208,7.0,245.0,351.0,75.0
187,209,7.0,231.0,391.0,75.0
187,213,8.0,207.0,188.0,75.0
187,214,8.0,198.0,220.0,75.0
187,216,8.0,224.0,254.0,75.0
187,217,8.0,202.0,284.0,75.0
187,220,8.0,155.0,270.0,75.0
187,221,8.0,165.0,301.0,75.0
187,223,10.0,173.0,324.0,75.0
187,224,8.0,174.0,355.0,75.0
187,229,7.0,300.0,381.0,75.0
187,230,8.0,338.0,402.0,75.0
187,232,7.0,315.0,428.0,75.0
187,233,9.0,343.0,463.0,75.0
187,236,9.0,371.0,431.0,75.0
187,237,11.0,367.0,485.0,75.0
187,239,9.0,345.0,519.0,75.0
187,240,13.0,335.0,560.0,75.0
187,244,9.0,126.0,353.0,75.0
187,245,9.0,128.0,391.0,75.0
187,247,8.0,157.0,422.0,75.0
187,248,9.0,164.0,471.0,75.0
187,251,10.0,119.0,424.0,75.0
187,252,11.0,131.0,478.0,75.0
187,254,11.0,161.0,513.0,75.0
187,255,13.0,186.0,563.0,75.0
187,263,8.0,285.0,166.0,75.0
187,264,7.0,303.0,210.0,75.0
187,266,8.0,312.0,253.0,75.0
187,267,8.0,316.0,295.0,75.0
187,270,7.0,350.0,271.0,75.0
187,271,8.0,360.0,309.0,75.0
187,273,8.0,350.0,334.0,75.0
187,274,8.0,334.0,363.0,75.0
187,278,9.0,353.0,186.0,75.0
187,279,8.0,369.0,225.0,75.0
187,281,9.0,388.0,251.0,75.0
187,282,8.0,386.0,282.0,75.0
187,285,10.0,419.0,299.0,75.0
187,286,11.0,407.0,336.0,75.0
187,288,13.0,422.0,370.0,75.0
187,289,14.0,424.0,408.0,75.0
187,294,10.0,382.0,359.0,75.0
187,295,11.0,375.0,391.0,75.0
187,297,11.0,402.0,417.0,75.0
187,298,12.0,404.0,455.0,75.0
187,301,13.0,375.0,526.0,75.0
187,302,14.0,370.0,561.0,75.0
187,304,17.0,350.0,570.0,75.0
187,305,21.0,347.0,575.0,75.0
187,309,16.0,417.0,451.0,75.0
187,310,18.0,396.0,478.0,75.0
187,312,14.0,392.0,489.0,75.0
187,313,18.0,381.0,521.0,75.0
187,316,20.0,375.0,494.0,75.0
187,317,22.0,357.0,517.0,75.0
187,319,23.0,367.0,544.0,75.0
187,320,25.0,338.0,560.0,75.0
187,326,21.0,402.0,231.0,75.0
187,327,22.0,407.0,261.0,75.0
187,329,19.0,419.0,260.0,75.0
187,330,19.0,419.0,294.0,75.0
187,333,16.0,410.0,251.0,75.0
187,334,16.0,420.0,282.0,75.0
187,336,16.0,418.0,310.0,75.0
187,337,17.0,426.0,337.0,75.0
187,341,26.0,380.0,310.0,75.0
187,342,23.0,358.0,337.0,75.0
187,344,24.0,354.0,367.0,75.0
187,345,23.0,339.0,399.0,75.0
187,348,25.0,311.0,334.0,75.0
187,349,23.0,298.0,432.0,75.0
187,351,26.0,297.0,403.0,75.0
187,352,26.0,284.0,442.0,75.0
187,357,20.0,390.0,314.0,75.0
187,358,20.0,422.0,337.0,75.0
187,360,24.0,386.0,383.0,75.0
187,361,24.0,382.0,420.0,75.0
187,364,21.0,401.0,363.0,75.0
187,365,21.0,420.0,411.0,75.0
187,367,21.0,403.0,443.0,75.0
187,368,22.0,383.0,473.0,75.0
187,372,24.0,381.0,454.0,75.0
187,373,24.0,362.0,487.0,75.0
187,375,26.0,339.0,506.0,75.0
187,376,27.0,302.0,529.0,75.0
187,379,26.0,349.0,429.0,75.0
187,380,25.0,329.0,456.0,75.0
187,382,25.0,291.0,476.0,75.0
187,383,26.0,271.0,501.0,75.0
187,390,17.0,132.0,193.0,75.0
187,391,15.0,122.0,213.0,75.0
187,393,18.0,118.0,233.0,75.0
187,394,15.0,116.0,257.0,75.0
187,397,15.0,162.0,207.0,75.0
187,398,13.0,149.0,234.0,75.0
187,400,15.0,140.0,268.0,75.0
187,401,15.0,125.0,299.0,75.0
187,405,9.0,158.0,199.0,75.0
187,406,9.0,158.0,234.0,75.0
187,408,11.0,130.0,270.0,75.0
187,409,10.0,130.0,306.0,75.0
187,412,15.0,99.0,301.0,75.0
187,413,14.0,100.0,336.0,75.0
187,415,16.0,95.0,375.0,75.0
187,416,19.0,96.0,410.0,75.0
187,421,12.0,119.0,362.0,75.0
187,422,13.0,114.0,397.0,75.0
187,424,14.0,98.0,419.0,75.0
187,425,15.0,101.0,454.0,75.0
187,428,13.0,151.0,531.0,75.0
187,429,15.0,157.0,561.0,75.0
187,431,17.0,178.0,586.0,75.0
187,432,20.0,188.0,590.0,75.0
187,436,19.0,100.0,445.0,75.0
187,437,19.0,115.0,490.0,75.0
187,439,15.0,117.0,494.0,75.0
187,440,17.0,134.0,527.0,75.0
187,443,20.0,137.0,514.0,75.0
187,444,21.0,163.0,543.0,75.0
187,446,22.0,178.0,572.0,75.0
187,447,25.0,212.0,578.0,75.0
187,453,23.0,147.0,239.0,75.0
187,454,23.0,129.0,267.0,75.0
187,456,20.0,135.0,285.0,75.0
187,457,21.0,116.0,309.0,75.0
187,460,19.0,120.0,256.0,75.0
187,461,19.0,110.0,295.0,75.0
187,463,18.0,108.0,333.0,75.0
187,464,21.0,103.0,348.0,75.0
187,468,23.0,179.0,316.0,75.0
187,469,22.0,174.0,361.0,75.0
187,471,25.0,189.0,391.0,75.0
187,472,25.0,197.0,423.0,75.0
187,475,25.0,219.0,351.0,75.0
187,476,25.0,243.0,387.0,75.0
187,478,25.0,236.0,430.0,75.0
187,479,25.0,235.0,481.0,75.0
187,484,21.0,126.0,339.0,75.0
187,485,25.0,121.0,360.0,75.0
187,487,24.0,157.0,411.0,75.0
187,488,26.0,155.0,447.0,75.0
187,491,23.0,128.0,392.0,75.0
187,492,24.0,125.0,428.0,75.0
187,494,23.0,128.0,458.0,75.0
187,495,23.0,138.0,494.0,75.0
187,499,25.0,153.0,479.0,75.0
187,500,24.0,163.0,510.0,75.0
187,502,24.0,196.0,532.0,75.0
187,503,26.0,220.0,540.0,75.0
187,506,25.0,191.0,455.0,75.0
187,507,24.0,194.0,491.0,75.0
187,509,24.0,236.0,504.0,75.0
187,510,25.0,253.0,533.0,75.0
187,518,16.0,266.0,137.0,75.0
187,519,12.0,266.0,168.0,75.0
187,521,11.0,300.0,210.0,75.0
187,522,11.0,292.0,255.0,75.0
187,525,14.0,283.0,207.0,75.0
187,526,14.0,278.0,252.0,75.0
187,527,14.0,255.0,284.0,75.0
187,533,18.0,290.0,283.0,75.0
187,534,18.0,290.0,316.0,75.0
187,536,20.0,280.0,328.0,75.0
187,537,20.0,297.0,360.0,75.0
187,539,23.0,295.0,392.0,75.0
187,540,22.0,339.0,393.0,75.0
187,545,17.0,320.0,163.0,75.0
187,546,17.0,337.0,208.0,75.0
187,547,19.0,357.0,258.0,75.0
187,552,17.0,365.0,217.0,75.0
187,553,15.0,347.0,259.0,75.0
187,554,12.0,338.0,262.0,75.0
187,559,17.0,335.0,308.0,75.0
187,560,18.0,358.0,335.0,75.0
187,562,15.0,370.0,313.0,75.0
187,563,12.0,348.0,364.0,75.0
187,569,16.0,225.0,156.0,75.0
187,570,14.0,222.0,192.0,75.0
187,572,11.0,236.0,212.0,75.0
187,573,11.0,245.0,254.0,75.0
187,576,15.0,214.0,224.0,75.0
187,577,15.0,214.0,266.0,75.0
187,578,13.0,204.0,328.0,75.0
187,582,20.0,233.0,295.0,75.0
187,583,18.0,235.0,325.0,75.0
187,585,23.0,252.0,347.0,75.0
187,586,21.0,235.0,370.0,75.0
187,588,22.0,228.0,399.0,75.0
187,589,22.0,252.0,424.0,75.0
187,594,20.0,199.0,191.0,75.0
187,595,18.0,201.0,229.0,75.0
187,596,21.0,177.0,266.0,75.0
187,599,18.0,158.0,234.0,75.0
187,600,18.0,178.0,284.0,75.0
187,601,13.0,178.0,292.0,75.0
187,604,19.0,185.0,322.0,75.0
187,605,19.0,168.0,359.0,75.0
187,607,15.0,152.0,335.0,75.0
187,608,12.0,160.0,362.0,75.0
187,613,13.0,302.0,296.0,75.0
187,614,11.0,269.0,365.0,75.0
187,616,15.0,309.0,346.0,75.0
187,617,13.0,290.0,403.0,75.0
187,620,12.0,232.0,311.0,75.0
187,621,11.0,230.0,384.0,75.0
187,623,16.0,219.0,351.0,75.0
187,624,16.0,229.0,418.0,75.0
187,628,11.0,267.0,415.0,75.0
187,629,13.0,288.0,469.0,75.0
187,631,11.0,277.0,505.0,75.0
187,632,19.0,277.0,539.0,75.0
187,635,13.0,189.0,400.0,75.0
187,636,12.0,195.0,448.0,75.0
187,638,12.0,228.0,465.0,75.0
187,639,16.0,240.0,513.0,75.0
187,646,7.0,296.0,480.0,75.0
187,647,8.0,282.0,536.0,75.0
187,649,10.0,277.0,570.0,75.0
187,650,13.0,304.0,590.0,75.0
187,652,24.0,286.0,577.0,75.0
187,654,21.0,302.0,601.0,75.0
187,655,26.0,299.0,570.0,75.0
187,659,18.0,350.0,430.0,75.0
187,660,22.0,307.0,454.0,75.0
187,662,18.0,327.0,470.0,75.0
187,663,23.0,297.0,499.0,75.0
187,666,15.0,341.0,486.0,75.0
187,667,16.0,328.0,518.0,75.0
187,669,19.0,330.0,534.0,75.0
187,670,23.0,283.0,535.0,75.0
187,675,7.0,227.0,433.0,75.0
187,676,8.0,208.0,499.0,75.0
187,678,9.0,217.0,536.0,75.0
187,679,12.0,229.0,582.0,75.0
187,682,18.0,284.0,606.0,75.0
187,683,15.0,236.0,601.0,75.0
187,685,21.0,241.0,604.0,75.0
187,686,25.0,254.0,578.0,75.0
187,690,19.0,182.0,429.0,75.0
187,691,22.0,235.0,464.0,75.0
187,693,18.0,188.0,479.0,75.0
187,694,22.0,231.0,505.0,75.0
187,697,15.0,171.0,495.0,75.0
187,698,18.0,185.0,520.0,75.0
187,700,18.0,197.0,556.0,75.0
187,701,22.0,236.0,548.0,75.0
187,706,15.0,371.0,368.0,75.0
187,707,16.028169014084508,370.0845070422535,409.88732394366195,71.0
187,709,15.0,367.0,414.0,75.0
187,710,13.0,337.0,450.0,75.0
187,713,16.0,150.0,369.0,75.0
187,714,19.0,161.0,399.0,75.0
187,716,18.0,137.0,429.0,75.0
187,717,14.0,153.0,457.0,75.0
187,719,19.0,260.0,444.0,75.0
187,720,20.0,312.0,392.0,75.0
188,8,21.0,327.0,135.0,75.0
188,9,21.0,356.0,161.0,75.0
188,11,20.0,295.0,122.0,75.0
188,12,20.0,239.0,119.0,75.0
188,15,17.0,307.0,123.0,75.0
188,16,17.0,263.0,107.0,75.0
188,18,16.0,214.0,121.0,75.0
188,19,18.0,188.0,143.0,75.0
188,23,21.0,203.0,135.0,75.0
188,24,24.0,192.0,174.0,75.0
188,26,23.0,168.0,171.0,75.0
188,27,20.0,152.0,199.0,75.0
188,30,18.0,164.0,163.0,75.0
188,31,17.0,162.0,183.0,75.0
188,33,15.0,179.0,156.0,75.0
188,34,13.0,161.0,181.0,75.0
188,39,14.0,309.0,124.0,75.0
188,40,13.0,308.0,137.0,75.0
188,42,14.0,332.0,142.0,75.0
188,43,13.0,349.0,167.0,75.0
188,46,10.0,265.0,146.0,75.0
188,47,10.0,312.0,176.0,75.0
188,49,10.0,343.0,203.0,75.0
188,50,9.0,343.0,253.0,75.0
188,54,15.0,243.0,106.0,75.0
188,55,13.0,263.0,126.0,75.0
188,57,13.0,209.0,131.0,75.0
188,58,12.0,191.0,148.0,75.0
188,61,11.0,233.0,154.0,75.0
188,62,10.0,211.0,178.0,75.0
188,64,11.0,184.0,215.0,75.0
188,65,10.0,177.0,256.0,75.0
188,71,26.0,292.0,173.0,75.0
188,72,26.0,302.0,216.0,75.0
188,74,23.0,285.0,211.0,75.0
188,75,20.0,312.0,235.0,75.0
188,78,23.0,285.0,160.0,75.0
188,79,22.0,317.0,181.0,75.0
188,81,24.0,355.0,177.0,75.0
188,82,22.0,351.0,220.0,75.0
188,86,25.0,342.0,218.0,75.0
188,87,25.0,327.0,248.0,75.0
188,89,25.0,356.0,272.0,75.0
188,90,24.0,354.0,304.0,75.0
188,93,25.0,293.0,245.0,75.0
188,94,22.0,314.0,280.0,75.0
188,96,24.0,304.0,286.0,75.0
188,97,22.0,301.0,313.0,75.0
188,102,18.0,344.0,131.0,75.0
188,103,17.0,361.0,156.0,75.0
188,105,20.0,381.0,168.0,75.0
188,106,18.0,390.0,193.0,75.0
188,109,21.0,382.0,218.0,75.0
188,110,26.0,376.0,243.0,75.0
188,112,24.0,390.0,268.0,75.0
188,113,23.0,401.0,301.0,75.0
188,117,15.0,386.0,175.0,75.0
188,118,13.0,397.0,193.0,75.0
188,120,16.0,405.0,215.0,75.0
188,121,12.0,411.0,236.0,75.0
188,124,12.0,367.0,189.0,75.0
188,125,11.0,383.0,220.0,75.0
188,127,12.0,392.0,258.0,75.0
188,128,12.0,403.0,299.0,75.0
188,135,23.0,265.0,132.0,75.0
188,136,23.0,221.0,159.0,75.0
188,138,19.0,260.0,144.0,75.0
188,139,16.0,274.0,174.0,75.0
188,142,23.0,249.0,161.0,75.0
188,143,22.0,242.0,197.0,75.0
188,145,26.0,226.0,196.0,75.0
188,146,24.0,206.0,233.0,75.0
188,150,20.0,274.0,167.0,75.0
188,151,19.0,281.0,208.0,75.0
188,153,17.0,307.0,239.0,75.0
188,154,16.0,306.0,275.0,75.0
188,157,18.0,234.0,176.0,75.0
188,158,18.0,245.0,215.0,75.0
188,160,19.0,244.0,255.0,75.0
188,161,16.0,204.0,301.0,75.0
188,166,26.0,261.0,222.0,75.0
188,167,26.0,232.0,243.0,75.0
188,169,23.0,249.0,233.0,75.0
188,170,22.0,263.0,264.0,75.0
188,173,24.0,261.0,269.0,75.0
188,174,25.0,262.0,312.0,75.0
188,176,23.0,226.0,287.0,75.0
188,177,23.0,226.0,325.0,75.0
188,181,26.0,204.0,256.0,75.0
188,182,26.0,216.0,298.0,75.0
188,184,26.0,161.0,300.0,75.0
188,185,25.0,175.0,356.0,75.0
188,188,25.0,169.0,220.0,75.0
188,189,26.0,166.0,258.0,75.0
188,191,23.0,158.0,288.0,75.0
188,192,24.0,132.0,320.0,75.0
188,198,9.0,231.0,160.0,75.0
188,199,7.0,260.0,190.0,75.0
188,201,8.0,247.0,217.0,75.0
188,202,8.0,258.0,244.0,75.0
188,205,8.0,264.0,272.0,75.0
188,206,7.0,248.0,305.0,75.0
188,208,7.0,242.0,352.0,75.0
188,209,8.0,227.0,397.0,75.0
188,213,8.0,207.0,187.0,75.0
188,214,8.0,198.0,220.0,75.0
188,216,8.0,220.0,252.0,75.0
188,217,9.0,197.0,285.0,75.0
188,220,9.0,154.0,271.0,75.0
188,221,8.0,160.0,303.0,75.0
188,223,10.0,170.0,325.0,75.0
188,224,8.0,172.0,356.0,75.0
188,229,7.0,298.0,381.0,75.0
188,230,8.0,334.0,403.0,75.0
188,232,7.0,314.0,426.0,75.0
188,233,8.0,340.0,463.0,75.0
188,236,9.0,372.0,428.0,75.0
188,237,11.0,368.0,482.0,75.0
188,239,10.0,347.0,515.0,75.0
188,240,13.0,336.0,564.0,75.0
188,244,9.0,126.0,353.0,75.0
188,245,10.0,127.0,393.0,75.0
188,247,8.0,155.0,421.0,75.0
188,248,9.0,161.0,473.0,75.0
188,251,10.0,116.0,424.0,75.0
188,252,11.0,128.0,478.0,75.0
188,254,10.0,158.0,514.0,75.0
188,255,13.0,181.0,567.0,75.0
188,263,8.0,289.0,168.0,75.0
188,264,8.0,304.0,213.0,75.0
188,266,7.0,307.0,253.0,75.0
188,267,7.0,314.0,295.0,75.0
188,270,7.0,343.0,271.0,75.0
188,271,7.0,357.0,302.0,75.0
188,273,8.0,353.0,332.0,75.0
188,274,9.0,333.0,359.0,75.0
188,278,8.0,347.0,181.0,75.0
188,279,8.0,366.0,220.0,75.0
188,281,9.0,386.0,248.0,75.0
188,282,8.0,385.0,279.0,75.0
188,285,10.0,420.0,296.0,75.0
188,286,11.0,410.0,334.0,75.0
188,288,14.0,420.0,371.0,75.0
188,289,15.0,423.0,408.0,75.0
188,294,10.0,379.0,357.0,75.0
188,295,10.0,371.0,386.0,75.0
188,297,11.0,400.0,415.0,75.0
188,298,12.0,403.0,451.0,75.0
188,301,14.0,371.0,528.0,75.0
188,302,15.0,370.0,559.0,75.0
188,304,17.0,352.0,575.0,75.0
188,305,20.0,348.0,574.0,75.0
188,309,16.0,416.0,450.0,75.0
188,310,18.0,401.0,477.0,75.0
188,312,14.0,392.0,487.0,75.0
188,313,18.0,383.0,520.0,75.0
188,316,20.0,378.0,494.0,75.0
188,317,22.0,360.0,511.0,75.0
188,319,23.0,363.0,546.0,75.0
188,320,25.0,336.0,558.0,75.0
188,326,20.0,407.0,234.0,75.0
188,327,21.0,410.0,263.0,75.0
188,329,18.0,413.0,255.0,75.0
188,330,19.0,418.0,295.0,75.0
188,333,16.0,411.0,250.0,75.0
188,334,16.0,421.0,280.0,75.0
188,336,15.0,415.0,310.0,75.0
188,337,17.0,428.0,337.0,75.0
188,341,26.0,380.0,312.0,75.0
188,342,22.0,359.0,339.0,75.0
188,344,24.0,354.0,366.0,75.0
188,345,24.0,346.0,396.0,75.0
188,348,25.0,315.0,336.0,75.0
188,349,23.0,300.0,436.0,75.0
188,351,26.0,297.0,405.0,75.0
188,352,26.0,286.0,442.0,75.0
188,357,20.0,393.0,315.0,75.0
188,358,20.0,424.0,336.0,75.0
188,360,24.0,389.0,386.0,75.0
188,361,25.0,388.0,420.0,75.0
188,364,21.0,402.0,359.0,75.0
188,365,22.0,421.0,406.0,75.0
188,367,21.0,406.0,442.0,75.0
188,368,22.0,386.0,470.0,75.0
188,372,24.0,378.0,450.0,75.0
188,373,24.0,364.0,483.0,75.0
188,375,26.0,336.0,505.0,75.0
188,376,27.0,300.0,529.0,75.0
188,379,25.0,347.0,425.0,75.0
188,380,25.0,330.0,457.0,75.0
188,382,25.0,293.0,480.0,75.0
188,383,25.0,274.0,501.0,75.0
188,390,18.0,132.0,192.0,75.0
188,391,15.0,124.0,210.0,75.0
188,393,18.0,118.0,233.0,75.0
188,394,15.0,114.0,258.0,75.0
188,397,15.0,160.0,209.0,75.0
188,398,14.0,147.0,233.0,75.0
188,400,15.0,138.0,267.0,75.0
